a,z,E2,H_km_s_Mpc,ash_source_E,w_ash,q,t_Gyr_since_a_min,chi_Mpc_from_a_min
0.0010000000000000002,998.9999999999998,405000000.68490964,1408722.8270160377,1.0103314362820142,-1.0059824557250368,0.6111111084615715,0.0,0.0
0.001013939457675292,985.2521794868783,387338013.0429817,1377663.3347485918,1.0105838218860066,-1.0060463249201923,0.6099193842933346,9.716413642785395e-06,2.95850159998085
0.0010280732238308657,971.6933615426169,370458437.65326726,1347310.7824481365,1.0108389614579834,-1.006110656608505,0.6087368680395286,1.9651802359857234e-05,5.942088401857944
0.001042404007021557,958.320947793824,354326002.46683806,1317648.4402478177,1.0110968764393693,-1.0061754492107837,0.6075635653933773,2.981093480734058e-05,8.950923848893021
0.0010569345535579883,945.132375589077,338907055.8023914,1288659.991398708,1.0113575882451418,-1.006240701020188,0.6063994802095749,4.019868094821901e-05,11.985172324350566
0.0010716676480328634,932.1251175078249,324169490.43695176,1260329.521649423,1.0116211182588972,-1.0063064102012589,0.6052446145131682,5.0820014181031245e-05,15.044999161296904
0.0010866061138545978,919.2966808760411,310082671.322856,1232641.5089075956,1.011887487827831,-1.0063725747879098,0.6040989685439655,6.168001351328978e-05,18.13057065247544
0.0011017528137883873,906.6446072885358,296617366.75451344,1205580.8131755895,1.0121567182576472,-1.0064391926773641,0.6029625407920634,7.278386578055921e-05,21.242054060256407
0.001117110650504824,894.1664721378303,283745682.8171598,1179132.6667530176,1.0124288308073872,-1.0065062616369256,0.6018353280244924,8.413686791216012e-05,24.379617626661933
0.0011326825671361545,881.8598841495144,271441000.95814776,1153282.6646988692,1.0127038466841813,-1.0065737792950624,0.6007173253029805,9.57444292444697e-05,27.543430583463053
0.0011484715478402897,869.7224849239916,259677918.52918696,1128016.755546218,1.0129817870379267,-1.0066417431415748,0.5996085260194803,0.00010761207388282209,30.733663162348616
0.0011644806183726862,857.7519484845174,248432192.1554293,1103321.232262664,1.0132626729558913,-1.0067101505293152,0.5985089219316961,0.00011974544311303894,33.950486605167654
0.0011807128466661898,845.9459808314588,237680683.79443485,1079182.7234498942,1.0135465254572436,-1.0067789986696436,0.5974185031542021,0.0001321502978636182,37.19407317424034
0.0011971713434189674,834.3023195026775,227401309.35478184,1055588.1847758768,1.0138333654875102,-1.0068482846294082,0.5963372582827873,0.0001448325212196581,40.46459616274012
0.0012138592626906284,822.8187331399605,217572989.75052315,1032524.8906334236,1.0141232139129654,-1.0069180053333928,0.5952651742878743,0.0001577981209895937,43.76222990514372
0.001230779802506665,811.4930210614052,208175604.27376947,1009980.4260189751,1.014416091514949,-1.0069881575634738,0.5942022366832731,0.00017105323232586807,47.08714978775132
0.001247936205471312,800.3230128396883,199189946.1734916,987942.6786256928,1.014712018984116,-1.0070587379519924,0.5931484294551268,0.00018460412040065903,50.439532259273214
0.0012653317593889434,789.3065678861345,190597680.33412308,966399.8311450614,1.0150110169146236,-1.007129742984237,0.5921037351240841,0.00019845718313781907,53.81955484148236
0.001282969797894148,778.4415750404947,182381302.95276412,945340.3537713516,1.0153131057982498,-1.0072011689983709,0.5910681348163536,0.0002126189540022249,57.22739613993614
0.0013008537010905721,767.7259521663726,174524103.1187775,924752.9969035028,1.015618306018452,-1.0072730121810411,0.5900416082192947,0.0002270961048477211,60.66323585476117
0.0013189868961986707,757.1576457522109,167010126.20426294,904626.7840390801,1.0159266378443608,-1.0073452685680753,0.589024133670236,0.00024189544882489947,64.12725479150339
0.0013373728582124966,746.7346305177587,159824138.9783846,884951.0048551188,1.01623812142472,-1.00741793404372,0.588015688174238,0.00025702394334997853,67.61963487204439
0.0013560151105656336,736.4549090259553,152951596.3627975,865715.2084708387,1.0165527767817608,-1.0074910043384886,0.5870162474040939,0.0002724886931360483,71.14055914557923
0.0013749172258064205,726.3165113001454,146378609.7494487,846909.1968873042,1.016870623805031,-1.0075644750305939,0.5860257857713833,0.0002882969532880074,74.69021179965925
0.0013940828262825784,716.3174944465613,140091916.80589104,828523.0185992819,1.0171916822451614,-1.0076383415394699,0.5850442764442363,0.0003044561324625154,78.26877817129575
0.0014135155848353956,706.455942281988,134078852.69688657,810546.9623746327,1.0175159717075857,-1.0077125991348668,0.5840716913650965,0.0003209737960943451,81.87644475812851
0.0014332192255035751,696.7299649665532,128327322.65456823,792971.5511967527,1.01784351164621,-1.0077872429260264,0.5831080012862486,0.0003378576696905068,85.51339922965374
0.0014531975242368966,687.1376986415664,122825775.83271506,775787.5363656622,1.0181743213570342,-1.0078622678646492,0.5821531758142271,0.0003551156421935799,89.17983043851342
0.0014734543096198355,677.6773050723297,117563180.38383617,758985.8917534616,1.0185084199717325,-1.0079376687486175,0.581207183418698,0.0003727557694157128,92.87592843184765
0.0014939934636052574,668.3469712958663,112528999.70075057,742557.8082100261,1.0188458264511857,-1.0080134402144783,0.5802699914768681,0.00039078627754475466,96.60188446270487
0.0015148189222583468,659.1449092734886,107713169.7671709,726494.6881148804,1.0191865595789802,-1.008089576741891,0.5793415663090116,0.0004092155667240529,100.35789100151378
0.001535934676510898,650.0693555481457,103106077.56450409,710788.1400713366,1.019530637954863,-1.0081660726497859,0.5784218731784705,0.00042805221470744654,104.14414174761325
0.0015573447729261346,641.1185709064761,98698540.48463306,695429.9737390544,1.0198780799881693,-1.0082429221012181,0.5775108763627088,0.00044730498059105674,107.96083164084435
0.0015790533144741765,632.2908400455112,94481786.70089088,680412.1948013316,1.0202289038912116,-1.0083201190973572,0.5766085391444307,0.0004669828086234605,111.80815687319891
0.0016010644613183185,623.5844712439615,90447436.45174153,665727.0000634897,1.020583127672642,-1.008397657479837,0.5757148238559893,0.0004870948320959076,115.68631490052721
0.001623382431612279,614.9977960380165,86587484.1938862,651366.772678836,1.02094076913079,-1.008475530932396,0.5748296919326776,0.0005076503773142683,119.5955044543059
0.0016460115023085504,606.5291689016075,82894281.58361001,637324.0774987943,1.0213018458469731,-1.008553732978907,0.5739531038860832,0.0005286589676544087,123.53592555346238
0.0016689560099780252,598.1769669310618,79360521.24716616,623591.656543859,1.0216663751787887,-1.008632256983214,0.5730850193929058,0.000550130327702762,127.50777951625828
0.0016922203516410376,589.939589534097,75979221.30289215,610162.4245921503,1.0220343742533873,-1.0087110961486647,0.5722253972771938,0.000572074387483868,131.51126897222954
0.0017158089856100052,581.8154581230845,72743710.59954396,597029.4648824005,1.0224058599607302,-1.0087902435252165,0.5713741955636351,0.0005945012867767321,135.54659787418672
0.0017397264323438027,573.803015812535,69647614.63705334,584186.0249283282,1.022780848946838,-1.0088696919966815,0.5705313714953206,0.0006174213795218378,139.61397151027066
0.0017639772753140453,565.9007271207433,66684842.137531936,571625.5124414116,1.023159357607027,-1.0089494342939838,0.5696968815603896,0.00064084523832073,143.71359651606568
0.0017885661618834618,558.1070776755294,63849572.235893644,559341.4913591507,1.0235414020791413,-1.0090294629904488,0.5688706815275566,0.0006647836590301264,147.84568088677258
0.0018134978041964953,550.4205739240302,61136242.2609428,547327.677976018,1.0239269982367845,-1.0091097705013214,0.5680527264549937,0.0006892476654525107,152.01043398943642
0.0018387769800823285,542.8397428464797,58539536.07916761,535577.93717434,1.024316161682549,-1.0091903490844736,0.5672429707525026,0.0007142485141252592,156.20806657523306
0.0018644085339704869,535.363131673924,56054372.97481396,524086.2787524478,1.02470890774125,-1.0092711908454095,0.5664413681637512,0.0007397976992103478,160.4387907918116
0.0018903973778192213,527.9893076098151,53675897.0410756,512846.8538474917,1.0251052514531689,-1.0093522877343648,0.5656478718106825,0.0007659069574867795,164.70282019569703
0.0019167484920568163,520.7168575554346,51399467.05844651,501853.95145040745,1.0255052075673075,-1.0094336315470285,0.5648624342379236,0.0007925882734478538,169.00036976474735
0.0019434669265360215,513.5443878390927,49220646.83742088,491101.99501057045,1.0259087905346511,-1.0095152139270467,0.5640850074127854,0.0008198538845054961,173.33165591066884
0.0019705578015017998,506.47052394904676,47135196.003816806,480585.5391277419,1.026316014501457,-1.0095970263696774,0.563315542734145,0.0008477162863039074,177.69689649159062
0.00199802630857255,499.49391027009557,45139061.20603944,470299.26632899744,1.0267268933025573,-1.0096790602163837,0.5625539911301445,0.000876188238144797,182.09631082469463
0.0020258777117350183,492.6132098237914,43228367.724580266,460237.9839283621,1.027141440454688,-1.0097613066624667,0.5618003029782557,0.0009052827685265698,186.5301196989049
0.0020541173483530654,485.8271040122281,41399411.46499172,450396.6209669644,1.0275596691498499,-1.0098437567585286,0.5610544282385064,0.0009350131807998321,190.9985453876329
0.002082750630190515,479.1342923653453,39648651.316464424,440770.22523155494,1.0279815922486917,-1.0099264014040827,0.5603163163646627,0.000965393058941695,195.50181166158401
0.002111783044448245,472.53349229171147,37972701.858988784,431353.9603493227,1.0284072222739384,-1.0100092313609403,0.5595859164374559,0.0009964362734513278,200.04014380161993
0.00214122015481573,466.02343883273335,36368326.40288671,422143.102956977,1.028836571403849,-1.0100922372439176,0.558863177093528,0.001028156987369322,204.6137686116791
0.0021710676025372654,459.6028844202402,34832430.34526894,413133.0399421206,1.0292696514657205,-1.0101754095310307,0.5581480466142494,0.001060569662423484,209.22291443175854
0.002201331107493031,453.2705986374046,33362054.828707527,404319.26575500565,1.0297064739294362,-1.0102587385610493,0.5574404728990743,0.001093689065303677,213.86781115095272
0.002232016469295235,447.0253679829489,31954370.68810718,395697.3797888042,1.0301470499010625,-1.010342214534735,0.5567404035277121,0.0011275302740684392,218.54869022055186
0.00226312956839953,440.86599563859403,30606672.672423046,387263.08382658026,1.0305913901164954,-1.010425827523877,0.5560477857601285,0.0011621086846861348,223.2657846671997
0.0022946763672319365,434.79130123970293,29316373.928502623,379012.1795531944,1.031039504935165,-1.0105095674610665,0.555362566554308,0.001197440017713481,228.01932910611282
0.00232666291133146,428.8001206490795,28081000.734931745,370940.5661304322,1.0314914043338002,-1.010593424154889,0.5546846925929003,0.0012335403251143044,232.80955975435842
0.002359095330508636,422.8913057338779,26898187.474334646,363044.237833683,1.03194709790025,-1.0106773872843187,0.5540141103098648,0.001270425997221481,237.6367144441922
0.00239197984002024,417.06372414557575,25765671.833121896,355319.2817485385,1.0324065948273766,-1.0107614464035442,0.5533507659082346,0.0013081137698450877,242.50103263646017
0.002425322741760353,411.31625910297527,24681290.21820028,347761.8755257416,1.0328699039070124,-1.0108455909453182,0.5526946053334711,0.00134662073152979,247.40275543405846
0.0024591304254680457,405.6478091781855,23642973.38064918,340368.28519293776,1.0333370335239926,-1.0109298102201014,0.552045574397809,0.0013859643309646378,252.34212559545733
0.0024934093699518797,400.0572880855497,22648742.236839563,333134.8630217406,1.0338079916502618,-1.0110140934240823,0.5514036186736746,0.0014261623845484325,257.319387548285
0.0025281661443315,394.54362447347023,21696703.87791682,326058.0454486477,1.0342827858390589,-1.0110984296386336,0.5507686836180312,0.0014672330841139728,262.3347874029775
0.0025634074092965166,389.10576171909906,20785047.758996546,319134.35104839946,1.0347614232191835,-1.01118280783118,0.5501407145013246,0.0015091950048144668,267.38857296648837
0.0025991399183829347,383.74265772585034,19912042.05982571,312360.3785583984,1.035243910489351,-1.011267216864346,0.5495196565051828,0.0015520671131755354,272.480993756063
0.002635370519267395,378.45328472369397,19076030.209047966,305732.8049528461,1.0357302539126276,-1.011351645490427,0.5489054546868886,0.001595868775316302,277.6123010130787
0.002672106155079434,373.23662907219824,18275427.564580586,299248.3835652999,1.0362204593109656,-1.0114360823633488,0.5482980540149072,0.0016406197653430709,282.78274771694686
0.0027093538657320527,368.0916910662777,17508718.242958758,292903.94225837576,1.0367145320598252,-1.0115205160363767,0.5476973993511223,0.0016863402739192579,287.99258859908224
0.002747120789270813,363.01748474461397,16774452.090837639,286696.381639365,1.0372124770828983,-1.011604934965793,0.547103435539654,0.0017330509170152336,293.2420801569355
0.0027854141632417673,358.01303770070706,16071241.792158745,280622.6733205602,1.0377142988469268,-1.0116893275140784,0.5465161073535683,0.0017807727448419075,298.5314806680957
0.0028242413260784363,353.07739089652694,15397760.104791159,274679.85822312615,1.0382200013566276,-1.0117736819563636,0.5459353595392855,0.0018295272509718493,303.8610502044564
0.0028636097185081168,348.20959847872706,14752737.220744802,268865.044923377,1.038729588149719,-1.0118579864786157,0.5453611368343445,0.001879336381651909,309.2310506464493
0.0029035268849778146,343.40872759738227,14134958.244327387,263175.408040349,1.0392430622920585,-1.0119422291859166,0.5447933839674022,0.001930222545311379,314.64174569734877
0.002944000475100037,338.6738582272206,13543260.782879073,257608.18666359858,1.0397604263728841,-1.0120263981037705,0.5442320456759973,0.0019822086222697566,320.093400897642
0.002985038245118733,334.0040829913132,12976532.644966727,252160.68282017513,1.0402816825001746,-1.0121104811789605,0.5436770667243138,0.0020353179746483057,325.58628363946866
0.003026648059395692,329.39850698718584,12433709.64115689,246830.25997974552,1.04080683229612,-1.0121944662907538,0.5431283919387084,0.00208957445648974,331.12066318113284
0.003068837891917642,324.8562476153227,11913773.482713558,241614.3415968854,1.0413358768927095,-1.0122783412443799,0.542585966172183,0.0021450024240903236,336.6968106616831
0.0031116158278243627,320.37643441002757,11415749.7737809,236510.40968956612,1.0418688169274397,-1.01236209378389,0.542049734339912,0.0022016267465488995,342.314999115565
0.0031549900649580883,315.9582088726115,10938706.092817161,231516.0034529019,1.04240565253914,-1.0124457115885148,0.5415196414370058,0.0022594728165373575,347.9755034873437
0.003198968915434537,311.6007243068704,10481750.159240533,226628.71790723834,1.042946383363924,-1.012529182281939,0.5409956325740382,0.00231856656129725,353.67860064650284
0.0032435608072358107,307.3031456568278,10044028.081435211,221846.2025796983,1.043491008531264,-1.0126124934350311,0.5404776529326369,0.002378934453867223,359.42456940231324
0.0032887742858255125,303.06464934670663,9624722.682442287,217166.16021831578,1.0440395266601907,-1.012695632564177,0.5399656478010115,0.0024406035245461595,365.21369051877724
0.003334618015786365,298.88442312310286,9223051.899830021,212586.34553791807,1.0445919358556182,-1.012778587142719,0.5394595626183616,0.0025036013725969484,371.04624672964616
0.003381100782480687,294.7616658993252,8838267.25639851,208104.56399693087,1.0451482337048044,-1.012861344599012,0.53895934293935,0.002567956178195985,376.9225227535173
0.0034282314937339724,290.6955876018794,8469652.398528667,203718.67060431762,1.0457084172739335,-1.0129438923260454,0.5384649344607482,0.0026336967146334592,382.8428053090013
0.0034760191815419793,286.6854090190593,8116521.699130294,199426.56875586676,1.0462724831048351,-1.013026217677003,0.5379762830303179,0.002700852360769811,388.80738312997227
0.003524473003801586,282.7303616516213,7778218.922285125,195226.20909907846,1.0468404272118328,-1.0131083079794292,0.5374933346734565,0.0027694531137536275,394.8165469808919
0.003573602246065786,278.82968756551173,7454115.946812797,191115.5884259123,1.0474122450787267,-1.0131901505293768,0.5370160355665519,0.002839529602006531,400.87058967221344
0.003623416323323151,274.98263924661796,7143611.546114995,187092.74859267924,1.0479879316559086,-1.0132717326006144,0.5365443320902727,0.002911113098480639,406.96980607586573
0.003673924781802075,271.1884794575179,6846130.221774023,183155.77546638466,1.048567481357615,-1.013353041446451,0.5360781707940419,0.002984235534194286,413.11449314081466
0.003725137300800214,267.4464810961962,6561121.088496848,179302.79789683863,1.0491508880593097,-1.0134340643075799,0.5356174984315629,0.0030589295120519405,419.3049499087109
0.003777063694539369,263.75592705670664,6288056.808106548,175531.98671388096,1.0497381450952066,-1.0135147884088838,0.5351622619785843,0.003135228320954127,425.5414775296128
0.0038297139140462816,260.1161100917459,6026432.57038668,171841.55374907062,1.0503292452559254,-1.013595200971129,0.5347124085973718,0.003213165950203612,431.8243792777982
0.0038830980490596055,256.5263326771201,5775765.118685219,168229.75088122068,1.0509241807862821,-1.0136752892077734,0.5342678856988812,0.003292777104213922,438.1539605676552
0.003937226329963483,252.9859068780724,5535591.818279145,164694.86910516614,1.0515229433832185,-1.013755040331268,0.5338286408983492,0.0033740972175266325,444.53052896965994
0.003992109129748053,249.49415421745027,5305469.765592173,161235.23762317482,1.0521255241938636,-1.01383444156187,0.5333946220685846,0.0034571624701438433,450.95439422643693
0.004047756965997322,246.05040554568257,5084974.936444332,157849.22295842075,1.0527319138137312,-1.0139134801226704,0.5329657773133221,0.0035420098031825305,457.4258682689094
0.0041041805029047125,242.65400091254642,4873701.371595319,154535.22808996355,1.0533421022850522,-1.013992143248591,0.5325420549849866,0.0036286769348574444,463.9452652325336
0.00416139055331671,239.30428944069678,4671260.397921889,151291.69160868437,1.0539560790952418,-1.0140704181899227,0.5321234037024567,0.003717202376799471,470.5129014736198
0.004219398080805028,236.00062920093282,4477279.883644794,148117.0868936447,1.0545738331754968,-1.0141482922142582,0.5317097723244189,0.0038076254507165715,477.129095585747
0.004278214201767616,232.74238708918153,4291403.526092916,145009.9213083549,1.0551953528995293,-1.0142257526113247,0.5313011100026586,0.0038999863054043596,483.794168416262
0.004337850187558988,229.52893870517087,4113290.170560036,141968.73541644364,1.0558206260824288,-1.0143027866949392,0.5308973661554148,0.003994325934113757,490.508443082872
0.004398317466650227,226.35966823277158,3942613.1588754226,138992.1022162395,1.0564496399796566,-1.0143793818087785,0.5304984904496166,0.004090686192283168,497.2722449903281
0.004459627626819094,223.23396832198458,3779059.706371415,136078.62639378724,1.057082381286165,-1.0144555253294687,0.5301044328808189,0.004189109815642819,504.085901847199
0.004521792417370704,220.15123997254878,3622330.3059905507,133226.9435938305,1.0577188361356507,-1.014531204668329,0.5297151437021483,0.004289640438699142,510.94974368274325
0.004584823751389098,217.11089241915192,3472138.1583317257,130435.71970831248,1.058358990099927,-1.014606407273722,0.5293305734687124,0.0043923226136070356,517.8641028638685
0.004648733708020258,214.11234301821665,3328208.6264884495,127703.65018194822,1.0590028281884258,-1.0146811206398756,0.528950673037599,0.00449720182943832,524.8293141121936
0.004713534534786909,211.15501713624514,3190278.714584348,125029.45933444367,1.0596503348478197,-1.0147553323031486,0.5285753935501134,0.004604324531854535,531.8457145212003
0.0047792386499355966,208.23834803969785,3058096.5689598853,122411.89969894037,1.0603014939617623,-1.0148290298504725,0.5282046864673049,0.004713738143192663,538.9136435734857
0.004845858644816497,205.36177678638583,2931421.001011398,119849.75137627884,1.0609562888507538,-1.0149022009186586,0.5278385035433217,0.004825491082972436,546.0334431581128
0.004913407286296363,202.52475211835772,2810021.0307284254,117341.82140468626,1.0616147022721132,-1.0149748332015087,0.5274767968787017,0.004939632788833981,553.2054575880562
0.004981897519205166,199.7267303562568,2693675.450017792,114886.94314449829,1.0622767164200753,-1.0150469144479666,0.5271195188581999,0.0050562137379150125,560.4300336177547
0.005051342468816767,196.96717529513325,2582172.4049441456,112483.975677544,1.062942312925988,-1.0151184324691591,0.5267666221863152,0.005175285468676554,567.7075204607568
0.0051217554433642416,194.24555810168607,2475308.9960551034,110131.80322082268,1.063611472858629,-1.015189375137288,0.526418059896173,0.005296900603186851,575.0382698074753
0.005193149936590213,191.56135721291986,2372890.895996799,107829.3345541199,1.0642841767246225,-1.0152597303921276,0.5260737853495243,0.005421112869872883,582.4226358430407
0.0052655396303327604,188.91405823619337,2274731.983660743,105575.50246121324,1.0649604044689607,-1.0153294862410374,0.5257337522367465,0.00554797712674941,589.8609752652592
0.005338938397147355,186.3031538506437,2180653.994137024,103369.26318433066,1.0656401354756262,-1.0153986307616094,0.525397914559079,0.005677549385135491,597.3536473026752
0.00541336030296538,183.72814370996346,2090486.1837809947,101209.59589153033,1.0663233485683148,-1.015467152106689,0.5250662266641513,0.005809886833868824,604.9010137327431
0.005488819609789675,181.18853434651658,2004065.0097316855,99095.50215668348,1.0670100220112477,-1.0155350385011808,0.524738643245982,0.0059450478640281955,612.5034389001019
0.00556533077842765,178.683839076772,1921233.8232494523,97026.00545174637,1.067700133510082,-1.015602278251245,0.5244151193094524,0.006083092094174779,620.1612897349582
0.005642908471262541,176.2135779080359,1841842.5762685274,95000.15065101626,1.0683936602129012,-1.0156688597412653,0.5240956102058334,0.006224080396123238,627.8749357715826
0.00572156755506325,173.77727744646813,1765747.5405871212,93017.00354707678,1.0690905787112996,-1.0157347714375051,0.5237800716239036,0.006368074921253602,635.6447491669103
0.005801323103833382,171.3744708063619,1692811.0391431896,91075.6503781424,1.0697908650415422,-1.0158000018899567,0.5234684595899495,0.006515139127375376,643.4711047192571
0.005882190401699959,169.00469752067173,1622901.1888485944,89175.19736652178,1.0704944946858024,-1.0158645397344235,0.5231607305032924,0.0066653378061553884,651.3543798871438
0.0059641849458424625,166.66750345277,1555891.6544776289,87314.7702679242,1.0712014425734797,-1.0159283736937457,0.5228568410563526,0.006818737111121331,659.2949548082383
0.006047322449462651,164.362440709418,1491661.4131283665,85493.5139313445,1.0719116830825823,-1.0159914925791418,0.5225567483057034,0.0069754045862529075,667.2932123184089
0.006131618844795777,162.08906755493322,1430094.5287964593,83710.59186926497,1.072625190041179,-1.016053885294349,0.5222604096720715,0.00713540919517299,675.3495379708905
0.006217090286163829,159.84694832653562,1371079.9366213905,81965.18583792032,1.0733419367289145,-1.016115540831992,0.5219677828959277,0.0072988213509514776,683.4643200555744
0.006303753153071277,157.6356533508591,1314511.2363847333,80256.49542738078,1.074061895878585,-1.0161764482792028,0.5216788260818959,0.007465712946534494,691.6379496184077
0.0063916240533440066,155.45475886160955,1260286.4948583723,78583.73766121094,1.0747850396777658,-1.0162365968184308,0.5213934976721077,0.007636157385812259,699.870820480917
0.006480719826311971,153.30384691835644,1208308.05661852,76946.14660547173,1.0755113397704954,-1.016295975723534,0.5211117564373211,0.007810229615338828,708.1633292598456
0.006571057546036272,151.18250532643867,1158482.3629581528,75342.97298683501,1.0762407672590029,-1.0163545743679891,0.5208335615390922,0.007988006156717636,716.5158753869188
0.006662654524581156,149.09032755797352,1110719.778546828,73773.48381959103,1.07697329270548,-1.0164123822220021,0.520558872440958,0.00816956513966653,724.9288611287247
0.0067555283153316464,147.02691267395085,1064934.4255021608,72236.96204133025,1.0777088861338946,-1.0164693888513727,0.5202876489883721,0.008354986335776712,733.4026916067191
0.006849696716357446,144.99186524739787,1021044.0245520399,70732.70615708828,1.0784475170318346,-1.0165255839225156,0.5200198513554142,0.008544351192980184,741.9377748173571
0.0069451777738236955,142.98479528760083,978969.7429808183,69260.02989174932,1.0791891543523895,-1.0165809571985032,0.519755440080317,0.008737742870740414,750.5345216523461
0.007041989785449294,141.0053181653682,938636.0490660918,67818.26185050639,1.079933766516053,-1.0166354985437165,0.5194943760032942,0.00893524627598151,759.1933459190274
0.007140151304013401,139.053054539322,899970.5727256319,66406.74518718407,1.0806813214126498,-1.016689197919889,0.5192366203731211,0.009136948099771312,767.9146643608808
0.007239681140910875,137.12763028320097,862903.9721062445,65024.83728023161,1.0814317864032845,-1.016742045388582,0.5189821347494359,0.009342936854774383,776.6988966781644
0.007340598369757216,135.2286764141646,827369.8058581855,63671.909416202594,1.0821851283222972,-1.0167940311137278,0.5187308810205025,0.00955330291349081,785.5464655486775
0.0074429223300437625,133.35582902208256,793304.4108498896,62347.34648053964,1.082941313479237,-1.016845145355271,0.5184828214742652,0.00976813854729744,794.4577966486546
0.007546672630843891,131.5087291997953,760646.785088524,61050.546655486774,1.0837003076608367,-1.0168953784743011,0.5182379186828854,0.009987537966308467,803.4333186737957
0.007651869154570822,129.6870229743347,729338.4756221684,59780.921124959474,1.0844620761329888,-1.0169447209296543,0.5179961355826777,0.010211597360072355,812.4734633604236
0.0077585320607878325,127.89036123908934,699323.4712091513,58537.89378620349,1.0852265836427204,-1.0169931632805487,0.5177574354829915,0.010440414939122787,821.5786655067776
0.007866681790071585,126.11839968690283,670548.0995494723,57320.90096807982,1.0859937944201594,-1.0170406961833014,0.5175217819862752,0.010674090977401528,830.7493629944428
0.007976339067929283,124.37079874409194,642960.9288821768,56129.39115581663,1.0867636721804925,-1.0170873103918825,0.5172891390502485,0.010912727855571432,839.9859968099121
0.008087524908770459,122.64722350537149,616512.6737610801,54962.82472207276,1.0875361801259023,-1.017132996756782,0.5170594709879026,0.01115643010523837,849.2890110662892
0.008200260619934133,120.9473436696738,591156.104829425,53820.67366416164,1.0883112809474897,-1.0171777462246863,0.516832742423091,0.011405304454101107,858.6588530251288
0.008314567805772066,119.27083347685118,566845.9624218702,52702.421347288815,1.089088936827171,-1.0172215498377843,0.5166089183527021,0.011659459872048488,868.0959731184141
0.00843046837178897,117.61737164524789,543538.87382964,51607.562253658485,1.0898691094395438,-1.017264398731685,0.5163879640667233,0.011919007618223973,877.6008249706772
0.008547984528840414,115.9866413101307,521193.2740718275,50535.60173730946,1.090651759953727,-1.0173062841347011,0.5161698452192951,0.012184061289077706,887.1738654212597
0.008667138797389241,114.37832996296598,499769.33002265444,49486.055784544056,1.0914368490351583,-1.0173471973653287,0.5159545277665387,0.012454736867426838,896.8155545467164
0.008787954011821319,112.79212939153152,479228.86775099766,48458.4507798164,1.0922243368473545,-1.0173871298364778,0.5157419780198467,0.012731152772545289,906.526355683362
0.00891045332482152,111.22773562085072,459535.30293472623,47452.32327694987,1.0930141830536297,-1.0174260730458526,0.5155321626014739,0.013013429911304684,916.3067354499696
0.009034660211810533,109.68484885494122,440653.57421839196,46467.219775559206,1.0938063468187593,-1.0174640185782864,0.5153250484711833,0.013301691730387963,926.1571637706007
0.009160598475443708,108.1631734193615,422550.0793884131,45502.69650255053,1.0946007868105978,-1.0175009581091188,0.5151206029084818,0.013596064269599023,936.0781138975995
0.009288292250172497,106.66241770454936,405192.61424545076,44558.319198581856,1.095397461201639,-1.0175368833909655,0.5149187935215025,0.013896676216290604,946.0700624347234
0.009417766006869516,105.1822941099385,388550.31405879656,43633.6629093651,1.096196327670515,-1.0175717862633864,0.5147195882292408,0.014203658960934297,956.133489360429
0.009549044557518085,103.72251898884346,372593.59749260754,42728.311781695484,1.096997343403432,-1.0176056586429867,0.5145229552704365,0.014517146653856547,966.2688780513083
