branch_id,parent_id,depth,weight,phase,observation_token,memory_length,memory_record,memory_hash
b0.3.3.4.4,b0.3.3.4,4,0.0003132012428839657,4.060892520780417,t4:q4:r2,2,t3:q4:r1|t4:q4:r2,2ff0eefb8ad065d6
b0.3.4.0.0,b0.3.4.0,4,0.0008924396207149093,3.013779593723542,,1,t2:q4:r1,fdcbd870a065ef15
b0.3.4.0.1,b0.3.4.0,4,0.0007074549686040693,3.246064474353223,,1,t2:q4:r1,fdcbd870a065ef15
b0.3.4.0.2,b0.3.4.0,4,0.0006633985088294205,3.310362574488316,t4:q2:r0,2,t2:q4:r1|t4:q2:r0,ae66c45a4d04292e
b0.3.4.0.3,b0.3.4.0,4,0.0005827755976573119,3.439936250653763,t4:q3:r1,2,t2:q4:r1|t4:q3:r1,25c37c7d9b3ece7a
b0.3.4.0.4,b0.3.4.0,4,0.00033798536285364916,3.9847358638501955,t4:q4:r2,2,t2:q4:r1|t4:q4:r2,c13a042a0c64d1ac
b0.3.4.1.0,b0.3.4.1,4,0.0007074549686040694,3.246064474353223,,2,t2:q4:r1|t3:q1:r2,be6a421582c54494
b0.3.4.1.1,b0.3.4.1,4,0.0005608138869962469,3.478349354982904,,2,t2:q4:r1|t3:q1:r2,be6a421582c54494
b0.3.4.1.2,b0.3.4.1,4,0.0005258894387274523,3.542647455117997,t4:q2:r1,3,t2:q4:r1|t3:q1:r2|t4:q2:r1,d636aea9163dcb51
b0.3.4.1.3,b0.3.4.1,4,0.000461978023581695,3.672221131283444,t4:q3:r2,3,t2:q4:r1|t3:q1:r2|t4:q3:r2,ec3d9705168e805a
b0.3.4.1.4,b0.3.4.1,4,0.0002679278448829056,4.217020744479877,t4:q4:r0,3,t2:q4:r1|t3:q1:r2|t4:q4:r0,60a55681d1102b41
b0.3.4.2.0,b0.3.4.2,4,0.0006633985088294205,3.310362574488316,,2,t2:q4:r1|t3:q2:r0,b49db9364f40f0c4
b0.3.4.2.1,b0.3.4.2,4,0.0005258894387274522,3.5426474551179976,,2,t2:q4:r1|t3:q2:r0,b49db9364f40f0c4
b0.3.4.2.2,b0.3.4.2,4,0.0004931398957439254,3.6069455552530907,t4:q2:r1,3,t2:q4:r1|t3:q2:r0|t4:q2:r1,f04785dd5f9798e8
b0.3.4.2.3,b0.3.4.2,4,0.0004332085370193786,3.736519231418537,t4:q3:r2,3,t2:q4:r1|t3:q2:r0|t4:q3:r2,acc6876f6bca9342
b0.3.4.2.4,b0.3.4.2,4,0.0002512427513512518,4.281318844614971,t4:q4:r0,3,t2:q4:r1|t3:q2:r0|t4:q4:r0,937f4dff8261ccee
b0.3.4.3.0,b0.3.4.3,4,0.0004106750226478126,3.7899362506537626,,1,t2:q4:r1,fdcbd870a065ef15
b0.3.4.3.1,b0.3.4.3,4,0.0003255504109298113,4.022221131283445,,1,t2:q4:r1,fdcbd870a065ef15
b0.3.4.3.2,b0.3.4.3,4,0.00030527689640202444,4.086519231418538,t4:q2:r0,2,t2:q4:r1|t4:q2:r0,ae66c45a4d04292e
b0.3.4.3.3,b0.3.4.3,4,0.000268176553585538,4.216092907583984,t4:q3:r1,2,t2:q4:r1|t4:q3:r1,25c37c7d9b3ece7a
b0.3.4.3.4,b0.3.4.3,4,0.0001555311343453811,4.760892520780416,t4:q4:r2,2,t2:q4:r1|t4:q4:r2,c13a042a0c64d1ac
b0.3.4.4.0,b0.3.4.4,4,0.0004796240603251305,3.634735863850196,,2,t2:q4:r1|t3:q4:r2,c78cf84910990f35
b0.3.4.4.1,b0.3.4.4,4,0.0003802077100378594,3.867020744479877,,2,t2:q4:r1|t3:q4:r2,c78cf84910990f35
b0.3.4.4.2,b0.3.4.4,4,0.0003565304352618463,3.93131884461497,t4:q2:r1,3,t2:q4:r1|t3:q4:r2|t4:q2:r1,d1b85f05a6dc5de3
b0.3.4.4.3,b0.3.4.4,4,0.0003132012428839657,4.060892520780417,t4:q3:r2,3,t2:q4:r1|t3:q4:r2|t4:q3:r2,c01ca0a969eb4659
b0.3.4.4.4,b0.3.4.4,4,0.00018164356254428852,4.6056921339768495,t4:q4:r0,3,t2:q4:r1|t3:q4:r2|t4:q4:r0,b032cf2aef3649f4
b0.4.0.0.0,b0.4.0.0,4,0.0034753443609618585,1.6542896034599872,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.0.0.1,b0.4.0.0,4,0.002754975887111604,1.8865744840896685,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.0.0.2,b0.4.0.0,4,0.002583410925754201,1.9508725842247618,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.0.0.3,b0.4.0.0,4,0.0022694486439341025,2.0804462603902083,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.0.0.4,b0.4.0.0,4,0.0013161848685518066,2.625245873586641,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.0.1.0,b0.4.0.1,4,0.002754975887111604,1.8865744840896685,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.0.1.1,b0.4.0.1,4,0.0021839252028727713,2.11885936471935,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.0.1.2,b0.4.0.1,4,0.0020479221820146995,2.183157464854443,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55
b0.4.0.1.3,b0.4.0.1,4,0.0017990379201864646,2.3127311410198894,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f
b0.4.0.1.4,b0.4.0.1,4,0.0010433664118504253,2.8575307542163224,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676
b0.4.0.2.0,b0.4.0.2,4,0.002583410925754201,1.9508725842247616,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.0.2.1,b0.4.0.2,4,0.0020479221820146995,2.183157464854443,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.0.2.2,b0.4.0.2,4,0.0019203886919162846,2.247455564989536,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7
b0.4.0.2.3,b0.4.0.2,4,0.001687003592517306,2.3770292411549825,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92
b0.4.0.2.4,b0.4.0.2,4,0.0009783912086306235,2.9218288543514155,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac
b0.4.0.3.0,b0.4.0.3,4,0.0015992534296086472,2.430446260390208,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.0.3.1,b0.4.0.3,4,0.0012677605953077269,2.6627311410198895,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.0.3.2,b0.4.0.3,4,0.0011888113389596272,2.7270292411549826,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.0.3.3,b0.4.0.3,4,0.0010443349349495267,2.856602917320429,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.0.3.4,b0.4.0.3,4,0.0006056703872786621,3.401402530516862,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.0.4.0,b0.4.0.4,4,0.001867755234911351,2.275245873586641,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658
b0.4.0.4.1,b0.4.0.4,4,0.0014806074163491259,2.5075307542163223,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658
b0.4.0.4.2,b0.4.0.4,4,0.0013884032139966532,2.5718288543514154,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277
b0.4.0.4.3,b0.4.0.4,4,0.001219670382217098,2.7014025305168623,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0
b0.4.0.4.4,b0.4.0.4,4,0.000707357580435099,3.246202143713295,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98
b0.4.1.0.0,b0.4.1.0,4,0.0027549758871116044,1.8865744840896685,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.1.0.1,b0.4.1.0,4,0.0021839252028727717,2.11885936471935,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.1.0.2,b0.4.1.0,4,0.0020479221820147,2.183157464854443,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.1.0.3,b0.4.1.0,4,0.0017990379201864649,2.3127311410198894,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.1.0.4,b0.4.1.0,4,0.0010433664118504255,2.8575307542163224,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.1.1.0,b0.4.1.1,4,0.0021839252028727717,2.1188593647193494,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.1.1.1,b0.4.1.1,4,0.0017312417557103878,2.351144245349031,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.1.1.2,b0.4.1.1,4,0.0016234294055884493,2.415442345484124,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55
b0.4.1.1.3,b0.4.1.1,4,0.001426133808720291,2.5450160216495705,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f
b0.4.1.1.4,b0.4.1.1,4,0.0008270976937878254,3.0898156348460035,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676
b0.4.1.2.0,b0.4.1.2,4,0.0020479221820147,2.1831574648544434,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.1.2.1,b0.4.1.2,4,0.0016234294055884491,2.4154423454841245,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.1.2.2,b0.4.1.2,4,0.001522331024096528,2.4797404456192176,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7
b0.4.1.2.3,b0.4.1.2,4,0.0013373219273066551,2.6093141217846645,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92
b0.4.1.2.4,b0.4.1.2,4,0.0007755905337660808,3.154113734981097,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac
b0.4.1.3.0,b0.4.1.3,4,0.001267760595307727,2.662731141019889,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.1.3.1,b0.4.1.3,4,0.0010049795093503748,2.8950160216495706,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.1.3.2,b0.4.1.3,4,0.0009423948342926748,2.9593141217846637,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.1.3.3,b0.4.1.3,4,0.0008278654616712348,3.08888779795011,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.1.3.4,b0.4.1.3,4,0.0004801271871741788,3.633687411146543,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.1.4.0,b0.4.1.4,4,0.001480607416349126,2.5075307542163223,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658
b0.4.1.4.1,b0.4.1.4,4,0.001173707496770626,2.739815634846004,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658
b0.4.1.4.2,b0.4.1.4,4,0.0011006153574635682,2.804113734981097,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277
b0.4.1.4.3,b0.4.1.4,4,0.0009668574231021869,2.9336874111465434,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0
b0.4.1.4.4,b0.4.1.4,4,0.0005607366854215722,3.4784870243429764,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98
b0.4.2.0.0,b0.4.2.0,4,0.0025834109257542016,1.9508725842247616,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5
b0.4.2.0.1,b0.4.2.0,4,0.0020479221820147,2.183157464854443,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5
b0.4.2.0.2,b0.4.2.0,4,0.001920388691916285,2.247455564989536,t4:q2:r1,3,t1:q4:r1|t2:q2:r0|t4:q2:r1,3625037e0a7f100f
b0.4.2.0.3,b0.4.2.0,4,0.0016870035925173063,2.3770292411549825,t4:q3:r2,3,t1:q4:r1|t2:q2:r0|t4:q3:r2,4ea6fc2aa1f5bc29
b0.4.2.0.4,b0.4.2.0,4,0.0009783912086306237,2.9218288543514155,t4:q4:r0,3,t1:q4:r1|t2:q2:r0|t4:q4:r0,7fac6ddf2968441b
b0.4.2.1.0,b0.4.2.1,4,0.0020479221820147,2.1831574648544425,,3,t1:q4:r1|t2:q2:r0|t3:q1:r0,d114131d58ed2d66
b0.4.2.1.1,b0.4.2.1,4,0.0016234294055884491,2.415442345484124,,3,t1:q4:r1|t2:q2:r0|t3:q1:r0,d114131d58ed2d66
b0.4.2.1.2,b0.4.2.1,4,0.001522331024096528,2.479740445619217,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q2:r2,7e7fe739f862bb45
b0.4.2.1.3,b0.4.2.1,4,0.0013373219273066551,2.6093141217846636,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q3:r0,3b61feaf8abf752f
b0.4.2.1.4,b0.4.2.1,4,0.0007755905337660808,3.1541137349810966,t4:q4:r1,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q4:r1,dc2281c7dc36ad2f
b0.4.2.2.0,b0.4.2.2,4,0.0019203886919162848,2.2474555649895365,,3,t1:q4:r1|t2:q2:r0|t3:q2:r1,2ca7249356894fb0
b0.4.2.2.1,b0.4.2.2,4,0.0015223310240965278,2.4797404456192176,,3,t1:q4:r1|t2:q2:r0|t3:q2:r1,2ca7249356894fb0
b0.4.2.2.2,b0.4.2.2,4,0.0014275285016700527,2.5440385457543107,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q2:r2,85c3d338c9940eb6
b0.4.2.2.3,b0.4.2.2,4,0.0012540407683483737,2.6736122219197576,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q3:r0,88dbed354654db2a
b0.4.2.2.4,b0.4.2.2,4,0.0007272909604096499,3.21841183511619,t4:q4:r1,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q4:r1,d81b1554301fcda3
b0.4.2.3.0,b0.4.2.3,4,0.0011888113389596272,2.727029241154982,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5
b0.4.2.3.1,b0.4.2.3,4,0.0009423948342926748,2.9593141217846637,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5
b0.4.2.3.2,b0.4.2.3,4,0.0008837075934768031,3.0236122219197568,t4:q2:r1,3,t1:q4:r1|t2:q2:r0|t4:q2:r1,3625037e0a7f100f
b0.4.2.3.3,b0.4.2.3,4,0.0007763104892283853,3.153185898085203,t4:q3:r2,3,t1:q4:r1|t2:q2:r0|t4:q3:r2,4ea6fc2aa1f5bc29
b0.4.2.3.4,b0.4.2.3,4,0.00045022746910421824,3.697985511281636,t4:q4:r0,3,t1:q4:r1|t2:q2:r0|t4:q4:r0,7fac6ddf2968441b
b0.4.2.4.0,b0.4.2.4,4,0.0013884032139966534,2.5718288543514154,,3,t1:q4:r1|t2:q2:r0|t3:q4:r0,d6a0ddb20c5f4e50
b0.4.2.4.1,b0.4.2.4,4,0.0011006153574635682,2.804113734981097,,3,t1:q4:r1|t2:q2:r0|t3:q4:r0,d6a0ddb20c5f4e50
b0.4.2.4.2,b0.4.2.4,4,0.0010320750003025578,2.86841183511619,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q4:r0|t4:q2:r2,6ab2ad9c7a86b0db
b0.4.2.4.3,b0.4.2.4,4,0.0009066467848862,2.9979855112816365,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q4:r0|t4:q3:r0,dffcc3d667fbc5ec
b0.4.2.4.4,b0.4.2.4,4,0.0005258170448482778,3.5427851244780695,t4:q4:r1,4,t1:q4:r1|t2:q2:r0|t3:q4:r0|t4:q4:r1,194d4fadeca92732
b0.4.3.0.0,b0.4.3.0,4,0.0022694486439341025,2.0804462603902083,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.3.0.1,b0.4.3.0,4,0.0017990379201864649,2.3127311410198894,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.3.0.2,b0.4.3.0,4,0.0016870035925173061,2.377029241154983,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.3.0.3,b0.4.3.0,4,0.001481981816049124,2.5066029173204294,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.3.0.4,b0.4.3.0,4,0.00085948719173106,3.051402530516862,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.3.1.0,b0.4.3.1,4,0.001799037920186465,2.3127311410198894,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.3.1.1,b0.4.3.1,4,0.001426133808720291,2.545016021649571,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2
b0.4.3.1.2,b0.4.3.1,4,0.0013373219273066551,2.609314121784664,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55
b0.4.3.1.3,b0.4.3.1,4,0.0011747970112588246,2.7388877979501105,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f
b0.4.3.1.4,b0.4.3.1,4,0.0006813329105162379,3.2836874111465435,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676
b0.4.3.2.0,b0.4.3.2,4,0.0016870035925173061,2.3770292411549825,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.3.2.1,b0.4.3.2,4,0.001337321927306655,2.609314121784664,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a
b0.4.3.2.2,b0.4.3.2,4,0.0012540407683483737,2.673612221919757,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7
b0.4.3.2.3,b0.4.3.2,4,0.001101637022896557,2.8031858980852036,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92
b0.4.3.2.4,b0.4.3.2,4,0.0006389031908910695,3.3479855112816366,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac
b0.4.3.3.0,b0.4.3.3,4,0.0010443349349495267,2.856602917320429,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.3.3.1,b0.4.3.3,4,0.0008278654616712348,3.0888877979501106,,1,t1:q4:r1,2ffec9582e9065a6
b0.4.3.3.2,b0.4.3.3,4,0.0007763104892283852,3.1531858980852037,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148
b0.4.3.3.3,b0.4.3.3,4,0.0006819653696931081,3.28275957425065,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9
b0.4.3.3.4,b0.4.3.3,4,0.00039551126343640277,3.827559187447083,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd
b0.4.3.4.0,b0.4.3.4,4,0.001219670382217098,2.7014025305168623,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658
b0.4.3.4.1,b0.4.3.4,4,0.0009668574231021868,2.9336874111465434,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658
b0.4.3.4.2,b0.4.3.4,4,0.0009066467848861999,2.9979855112816365,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277
b0.4.3.4.3,b0.4.3.4,4,0.000796461877580125,3.1275591874470834,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0
b0.4.3.4.4,b0.4.3.4,4,0.00046191442774052086,3.672358800643516,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98
b0.4.4.0.0,b0.4.4.0,4,0.0013161848685518068,2.625245873586641,,2,t1:q4:r1|t2:q4:r2,0184ab4e626b5053
b0.4.4.0.1,b0.4.4.0,4,0.0010433664118504255,2.8575307542163224,,2,t1:q4:r1|t2:q4:r2,0184ab4e626b5053
b0.4.4.0.2,b0.4.4.0,4,0.0009783912086306237,2.9218288543514155,t4:q2:r1,3,t1:q4:r1|t2:q4:r2|t4:q2:r1,8f950f24f6d4de44
b0.4.4.0.3,b0.4.4.0,4,0.00085948719173106,3.051402530516862,t4:q3:r2,3,t1:q4:r1|t2:q4:r2|t4:q3:r2,f4c31b92d247ed07
b0.4.4.0.4,b0.4.4.0,4,0.0004984664621048611,3.596202143713295,t4:q4:r0,3,t1:q4:r1|t2:q4:r2|t4:q4:r0,6952cdb57ab9c988
b0.4.4.1.0,b0.4.4.1,4,0.0010433664118504255,2.857530754216322,,3,t1:q4:r1|t2:q4:r2|t3:q1:r0,4cc1340de1d50a75
b0.4.4.1.1,b0.4.4.1,4,0.0008270976937878253,3.0898156348460035,,3,t1:q4:r1|t2:q4:r2|t3:q1:r0,4cc1340de1d50a75
b0.4.4.1.2,b0.4.4.1,4,0.0007755905337660808,3.1541137349810966,t4:q2:r2,4,t1:q4:r1|t2:q4:r2|t3:q1:r0|t4:q2:r2,931f9f4e547cd5d9
b0.4.4.1.3,b0.4.4.1,4,0.000681332910516238,3.283687411146543,t4:q3:r0,4,t1:q4:r1|t2:q4:r2|t3:q1:r0|t4:q3:r0,5ebea4b75b0e2c82
b0.4.4.1.4,b0.4.4.1,4,0.0003951444636849309,3.828487024342976,t4:q4:r1,4,t1:q4:r1|t2:q4:r2|t3:q1:r0|t4:q4:r1,1ee4d946f6f9804f
b0.4.4.2.0,b0.4.4.2,4,0.0009783912086306237,2.921828854351416,,3,t1:q4:r1|t2:q4:r2|t3:q2:r1,48b0a0be2a80ba6f
b0.4.4.2.1,b0.4.4.2,4,0.0007755905337660808,3.154113734981097,,3,t1:q4:r1|t2:q4:r2|t3:q2:r1,48b0a0be2a80ba6f
b0.4.4.2.2,b0.4.4.2,4,0.00072729096040965,3.21841183511619,t4:q2:r2,4,t1:q4:r1|t2:q4:r2|t3:q2:r1|t4:q2:r2,201c5e0823920bc3
b0.4.4.2.3,b0.4.4.2,4,0.0006389031908910696,3.347985511281637,t4:q3:r0,4,t1:q4:r1|t2:q4:r2|t3:q2:r1|t4:q3:r0,a649e78cf308cfcb
b0.4.4.2.4,b0.4.4.2,4,0.000370537008875672,3.8927851244780696,t4:q4:r1,4,t1:q4:r1|t2:q4:r2|t3:q2:r1|t4:q4:r1,4f5606a137860d8e
b0.4.4.3.0,b0.4.4.3,4,0.0006056703872786621,3.4014025305168616,,2,t1:q4:r1|t2:q4:r2,0184ab4e626b5053
b0.4.4.3.1,b0.4.4.3,4,0.0004801271871741788,3.633687411146543,,2,t1:q4:r1|t2:q4:r2,0184ab4e626b5053
b0.4.4.3.2,b0.4.4.3,4,0.00045022746910421824,3.697985511281636,t4:q2:r1,3,t1:q4:r1|t2:q4:r2|t4:q2:r1,8f950f24f6d4de44
b0.4.4.3.3,b0.4.4.3,4,0.00039551126343640277,3.8275591874470827,t4:q3:r2,3,t1:q4:r1|t2:q4:r2|t4:q3:r2,f4c31b92d247ed07
b0.4.4.3.4,b0.4.4.3,4,0.0002293799164251616,4.372358800643516,t4:q4:r0,3,t1:q4:r1|t2:q4:r2|t4:q4:r0,6952cdb57ab9c988
b0.4.4.4.0,b0.4.4.4,4,0.000707357580435099,3.246202143713295,,3,t1:q4:r1|t2:q4:r2|t3:q4:r0,6580c0306144b838
b0.4.4.4.1,b0.4.4.4,4,0.0005607366854215722,3.4784870243429764,,3,t1:q4:r1|t2:q4:r2|t3:q4:r0,6580c0306144b838
b0.4.4.4.2,b0.4.4.4,4,0.0005258170448482779,3.5427851244780695,t4:q2:r2,4,t1:q4:r1|t2:q4:r2|t3:q4:r0|t4:q2:r2,5d2091966814b69c
b0.4.4.4.3,b0.4.4.4,4,0.0004619144277405209,3.672358800643516,t4:q3:r0,4,t1:q4:r1|t2:q4:r2|t3:q4:r0|t4:q3:r0,f0f15646643e0bc5
b0.4.4.4.4,b0.4.4.4,4,0.00026789096196683704,4.2171584138399485,t4:q4:r1,4,t1:q4:r1|t2:q4:r2|t3:q4:r0|t4:q4:r1,d6db3672e30a9cf2
