branch_id,parent_id,depth,shell_q,action,defect_count,coherence_loss,observation_token,memory_length,memory_record,memory_hash,measure,phase
b0.4.0.0.3,b0.4.0.0,4,3,0.9056870534100364,0,1.1666666666666663,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0022307619789137,2.237714235734529
b0.4.0.0.4,b0.4.0.0,4,4,1.4753605156578264,1,1.3333333333333333,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.00126196465859,2.80738769798232
b0.4.0.1.0,b0.4.0.1,4,0,0.4133333333333333,0,1.8333333333333333,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0028340028479304,1.9983673112389493
b0.4.0.1.1,b0.4.0.1,4,1,0.6663401289144566,0,2.166666666666667,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0022004972347066,2.251374106820073
b0.4.0.1.2,b0.4.0.1,4,2,0.7526802578289131,0,1.6666666666666667,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55,0.002018476909253,2.3377142357345293
b0.4.0.1.3,b0.4.0.1,4,3,0.9056870534100364,0,1.5,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f,0.0017321032579318,2.490721031315653
b0.4.0.1.4,b0.4.0.1,4,4,1.4753605156578264,1,1.6666666666666667,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676,0.0009798683665942,3.0603944935634426
b0.4.0.2.0,b0.4.0.2,4,0,0.4133333333333333,0,1.3333333333333333,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.0025995803217028,2.084707440153406
b0.4.0.2.1,b0.4.0.2,4,1,0.6663401289144566,0,1.6666666666666663,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.002018476909253,2.3377142357345293
b0.4.0.2.2,b0.4.0.2,4,2,0.7526802578289131,0,1.1666666666666663,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7,0.0018515129075955,2.4240543646489856
b0.4.0.2.3,b0.4.0.2,4,3,0.9056870534100364,0,1.0,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92,0.0015888274592826,2.577061160230109
b0.4.0.2.4,b0.4.0.2,4,4,1.4753605156578264,1,1.1666666666666663,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac,0.0008988157953043,3.146734622477899
b0.4.0.3.0,b0.4.0.3,4,0,0.4133333333333333,1,1.1666666666666663,,1,t1:q4:r1,2ffec9582e9065a6,0.0015719913975378,2.587714235734529
b0.4.0.3.1,b0.4.0.3,4,1,0.6663401289144566,1,1.5,,1,t1:q4:r1,2ffec9582e9065a6,0.0012205925360275,2.840721031315653
b0.4.0.3.2,b0.4.0.3,4,2,0.7526802578289131,1,1.0,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.0011196277871745,2.927061160230109
b0.4.0.3.3,b0.4.0.3,4,3,0.9056870534100364,1,0.8333333333333333,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0009607793524641,3.0800679558112325
b0.4.0.3.4,b0.4.0.3,4,4,1.4753605156578264,2,1.0,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.0005435226164752,3.649741418059022
b0.4.0.4.0,b0.4.0.4,4,0,0.4133333333333333,0,1.3333333333333333,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0017908130944766,2.457387697982319
b0.4.0.4.1,b0.4.0.4,4,1,0.6663401289144566,0,1.6666666666666663,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0013904994009269,2.7103944935634425
b0.4.0.4.2,b0.4.0.4,4,2,0.7526802578289131,0,1.1666666666666663,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277,0.0012754803272794,2.796734622477899
b0.4.0.4.3,b0.4.0.4,4,3,0.9056870534100364,0,1.0,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0,0.0010945201404985,2.9497414180590225
b0.4.0.4.4,b0.4.0.4,4,4,1.4753605156578264,1,1.1666666666666663,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98,0.00061918113563,3.519414880306812
b0.4.1.0.0,b0.4.1.0,4,0,0.4133333333333333,0,1.833333333333333,,1,t1:q4:r1,2ffec9582e9065a6,0.0028340028479304,1.9983673112389493
b0.4.1.0.1,b0.4.1.0,4,1,0.6663401289144566,0,2.1666666666666665,,1,t1:q4:r1,2ffec9582e9065a6,0.0022004972347066,2.251374106820073
b0.4.1.0.2,b0.4.1.0,4,2,0.7526802578289131,0,1.6666666666666663,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.002018476909253,2.3377142357345293
b0.4.1.0.3,b0.4.1.0,4,3,0.9056870534100364,0,1.4999999999999998,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0017321032579318,2.490721031315653
b0.4.1.0.4,b0.4.1.0,4,4,1.4753605156578264,1,1.6666666666666663,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.0009798683665942,3.0603944935634426
b0.4.1.1.0,b0.4.1.1,4,0,0.4133333333333333,0,2.1666666666666665,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0022004972347066,2.251374106820073
b0.4.1.1.1,b0.4.1.1,4,1,0.6663401289144566,0,2.5,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0017086038157964,2.504380902401196
b0.4.1.1.2,b0.4.1.1,4,2,0.7526802578289131,0,2.0,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55,0.0015672718396787,2.590721031315653
b0.4.1.1.3,b0.4.1.1,4,3,0.9056870534100364,0,1.8333333333333333,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f,0.0013449134082871,2.743727826896776
b0.4.1.1.4,b0.4.1.1,4,4,1.4753605156578264,1,2.0,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676,0.0007608311447681,3.313401289144566
b0.4.1.2.0,b0.4.1.2,4,0,0.4133333333333333,0,1.6666666666666663,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.002018476909253,2.3377142357345293
b0.4.1.2.1,b0.4.1.2,4,1,0.6663401289144566,0,2.0,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.0015672718396787,2.590721031315653
b0.4.1.2.2,b0.4.1.2,4,2,0.7526802578289131,0,1.5,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7,0.0014376305359619,2.6770611602301093
b0.4.1.2.3,b0.4.1.2,4,3,0.9056870534100364,0,1.3333333333333333,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92,0.0012336651083927,2.8300679558112325
b0.4.1.2.4,b0.4.1.2,4,4,1.4753605156578264,1,1.5,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac,0.0006978968540988,3.399741418059022
b0.4.1.3.0,b0.4.1.3,4,0,0.4133333333333333,1,1.5,,1,t1:q4:r1,2ffec9582e9065a6,0.0012205925360275,2.840721031315653
b0.4.1.3.1,b0.4.1.3,4,1,0.6663401289144566,1,1.8333333333333333,,1,t1:q4:r1,2ffec9582e9065a6,0.0009477444605229,3.0937278268967763
b0.4.1.3.2,b0.4.1.3,4,2,0.7526802578289131,1,1.3333333333333333,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.0008693491085859,3.1800679558112326
b0.4.1.3.3,b0.4.1.3,4,3,0.9056870534100364,1,1.1666666666666663,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0007460092391242,3.333074751392356
b0.4.1.3.4,b0.4.1.3,4,4,1.4753605156578264,2,1.3333333333333333,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.000422024986823,3.902748213640146
b0.4.1.4.0,b0.4.1.4,4,0,0.4133333333333333,0,1.6666666666666663,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0013904994009269,2.7103944935634425
b0.4.1.4.1,b0.4.1.4,4,1,0.6663401289144566,0,2.0,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0010796707874995,2.9634012891445662
b0.4.1.4.2,b0.4.1.4,4,2,0.7526802578289131,0,1.5,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277,0.000990362777917,3.0497414180590225
b0.4.1.4.3,b0.4.1.4,4,3,0.9056870534100364,0,1.3333333333333333,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0,0.0008498539598351,3.202748213640146
b0.4.1.4.4,b0.4.1.4,4,4,1.4753605156578264,1,1.5,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98,0.0004807709977184,3.772421675887936
b0.4.2.0.0,b0.4.2.0,4,0,0.4133333333333333,0,1.3333333333333333,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5,0.0025995803217028,2.084707440153406
b0.4.2.0.1,b0.4.2.0,4,1,0.6663401289144566,0,1.6666666666666663,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5,0.002018476909253,2.3377142357345297
b0.4.2.0.2,b0.4.2.0,4,2,0.7526802578289131,0,1.1666666666666663,t4:q2:r1,3,t1:q4:r1|t2:q2:r0|t4:q2:r1,3625037e0a7f100f,0.0018515129075955,2.424054364648986
b0.4.2.0.3,b0.4.2.0,4,3,0.9056870534100364,0,1.0,t4:q3:r2,3,t1:q4:r1|t2:q2:r0|t4:q3:r2,4ea6fc2aa1f5bc29,0.0015888274592826,2.5770611602301097
b0.4.2.0.4,b0.4.2.0,4,4,1.4753605156578264,1,1.1666666666666663,t4:q4:r0,3,t1:q4:r1|t2:q2:r0|t4:q4:r0,7fac6ddf2968441b,0.0008988157953043,3.1467346224779
b0.4.2.1.0,b0.4.2.1,4,0,0.4133333333333333,0,1.6666666666666663,,3,t1:q4:r1|t2:q2:r0|t3:q1:r0,d114131d58ed2d66,0.002018476909253,2.3377142357345297
b0.4.2.1.1,b0.4.2.1,4,1,0.6663401289144566,0,2.0,,3,t1:q4:r1|t2:q2:r0|t3:q1:r0,d114131d58ed2d66,0.0015672718396787,2.590721031315653
b0.4.2.1.2,b0.4.2.1,4,2,0.7526802578289131,0,1.5,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q2:r2,7e7fe739f862bb45,0.0014376305359619,2.6770611602301093
b0.4.2.1.3,b0.4.2.1,4,3,0.9056870534100364,0,1.3333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q3:r0,3b61feaf8abf752f,0.0012336651083927,2.8300679558112325
b0.4.2.1.4,b0.4.2.1,4,4,1.4753605156578264,1,1.5,t4:q4:r1,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q4:r1,dc2281c7dc36ad2f,0.0006978968540988,3.399741418059022
b0.4.2.2.0,b0.4.2.2,4,0,0.4133333333333333,0,1.1666666666666663,,3,t1:q4:r1|t2:q2:r0|t3:q2:r1,2ca7249356894fb0,0.0018515129075955,2.4240543646489856
b0.4.2.2.1,b0.4.2.2,4,1,0.6663401289144566,0,1.5,,3,t1:q4:r1|t2:q2:r0|t3:q2:r1,2ca7249356894fb0,0.0014376305359619,2.6770611602301093
b0.4.2.2.2,b0.4.2.2,4,2,0.7526802578289131,0,1.0,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q2:r2,85c3d338c9940eb6,0.0013187128777569,2.7634012891445656
b0.4.2.2.3,b0.4.2.2,4,3,0.9056870534100364,0,0.8333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q3:r0,88dbed354654db2a,0.0011316190249036,2.916408084725689
b0.4.2.2.4,b0.4.2.2,4,4,1.4753605156578264,1,1.0,t4:q4:r1,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q4:r1,d81b1554301fcda3,0.0006401683505077,3.486081546973479
b0.4.2.3.0,b0.4.2.3,4,0,0.4133333333333333,1,1.0,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5,0.0011196277871745,2.9270611602301093
b0.4.2.3.1,b0.4.2.3,4,1,0.6663401289144566,1,1.3333333333333333,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5,0.0008693491085859,3.180067955811233
b0.4.2.3.2,b0.4.2.3,4,2,0.7526802578289131,1,0.8333333333333333,t4:q2:r1,3,t1:q4:r1|t2:q2:r0|t4:q2:r1,3625037e0a7f100f,0.0007974384489487,3.2664080847256893
b0.4.2.3.3,b0.4.2.3,4,3,0.9056870534100364,1,0.6666666666666666,t4:q3:r2,3,t1:q4:r1|t2:q2:r0|t4:q3:r2,4ea6fc2aa1f5bc29,0.0006843009841194,3.419414880306813
b0.4.2.3.4,b0.4.2.3,4,4,1.4753605156578264,2,0.8333333333333333,t4:q4:r0,3,t1:q4:r1|t2:q2:r0|t4:q4:r0,7fac6ddf2968441b,0.0003871160015994,3.989088342554602
b0.4.2.4.0,b0.4.2.4,4,0,0.4133333333333333,0,1.1666666666666663,,3,t1:q4:r1|t2:q2:r0|t3:q4:r0,d6a0ddb20c5f4e50,0.0012754803272794,2.7967346224778997
b0.4.2.4.1,b0.4.2.4,4,1,0.6663401289144566,0,1.5,,3,t1:q4:r1|t2:q2:r0|t3:q4:r0,d6a0ddb20c5f4e50,0.000990362777917,3.049741418059023
b0.4.2.4.2,b0.4.2.4,4,2,0.7526802578289131,0,1.0,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q4:r0|t4:q2:r2,6ab2ad9c7a86b0db,0.0009084421318419,3.1360815469734797
b0.4.2.4.3,b0.4.2.4,4,3,0.9056870534100364,0,0.8333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q4:r0|t4:q3:r0,dffcc3d667fbc5ec,0.0007795558963259,3.289088342554603
b0.4.2.4.4,b0.4.2.4,4,4,1.4753605156578264,1,1.0,t4:q4:r1,4,t1:q4:r1|t2:q2:r0|t3:q4:r0|t4:q4:r1,194d4fadeca92732,0.0004410026707725,3.8587618048023926
b0.4.3.0.0,b0.4.3.0,4,0,0.4133333333333333,0,1.1666666666666663,,1,t1:q4:r1,2ffec9582e9065a6,0.0022307619789137,2.237714235734529
b0.4.3.0.1,b0.4.3.0,4,1,0.6663401289144566,0,1.5,,1,t1:q4:r1,2ffec9582e9065a6,0.0017321032579318,2.490721031315653
b0.4.3.0.2,b0.4.3.0,4,2,0.7526802578289131,0,1.0,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.0015888274592826,2.577061160230109
b0.4.3.0.3,b0.4.3.0,4,3,0.9056870534100364,0,0.8333333333333333,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0013634108004403,2.730067955811233
b0.4.3.0.4,b0.4.3.0,4,4,1.4753605156578264,1,1.0,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.0007712953069665,3.2997414180590225
b0.4.3.1.0,b0.4.3.1,4,0,0.4133333333333333,0,1.5,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0017321032579318,2.490721031315653
b0.4.3.1.1,b0.4.3.1,4,1,0.6663401289144566,0,1.8333333333333333,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0013449134082871,2.743727826896776
b0.4.3.1.2,b0.4.3.1,4,2,0.7526802578289131,0,1.3333333333333337,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55,0.0012336651083927,2.8300679558112325
b0.4.3.1.3,b0.4.3.1,4,3,0.9056870534100364,0,1.1666666666666667,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f,0.001058637502192,2.983074751392356
b0.4.3.1.4,b0.4.3.1,4,4,1.4753605156578264,1,1.3333333333333337,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676,0.0005988819634961,3.552748213640146
b0.4.3.2.0,b0.4.3.2,4,0,0.4133333333333333,0,1.0,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.0015888274592826,2.577061160230109
b0.4.3.2.1,b0.4.3.2,4,1,0.6663401289144566,0,1.3333333333333333,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.0012336651083927,2.8300679558112325
b0.4.3.2.2,b0.4.3.2,4,2,0.7526802578289131,0,0.8333333333333333,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7,0.0011316190249036,2.916408084725689
b0.4.3.2.3,b0.4.3.2,4,3,0.9056870534100364,0,0.6666666666666666,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92,0.0009710693200342,3.0694148803068124
b0.4.3.2.4,b0.4.3.2,4,4,1.4753605156578264,1,0.8333333333333333,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac,0.0005493437554109,3.639088342554602
b0.4.3.3.0,b0.4.3.3,4,0,0.4133333333333333,1,0.8333333333333333,,1,t1:q4:r1,2ffec9582e9065a6,0.0009607793524641,3.0800679558112325
b0.4.3.3.1,b0.4.3.3,4,1,0.6663401289144566,1,1.1666666666666667,,1,t1:q4:r1,2ffec9582e9065a6,0.0007460092391242,3.333074751392356
b0.4.3.3.2,b0.4.3.3,4,2,0.7526802578289131,1,0.6666666666666666,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.0006843009841194,3.4194148803068125
b0.4.3.3.3,b0.4.3.3,4,3,0.9056870534100364,1,0.5,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0005872150226567,3.572421675887936
b0.4.3.3.4,b0.4.3.3,4,4,1.4753605156578264,2,0.6666666666666666,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.0003321934893057,4.142095138135726
b0.4.3.4.0,b0.4.3.4,4,0,0.4133333333333333,0,1.0,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0010945201404985,2.9497414180590225
b0.4.3.4.1,b0.4.3.4,4,1,0.6663401289144566,0,1.3333333333333333,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0008498539598351,3.202748213640146
b0.4.3.4.2,b0.4.3.4,4,2,0.7526802578289131,0,0.8333333333333333,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277,0.0007795558963259,3.2890883425546025
b0.4.3.4.3,b0.4.3.4,4,3,0.9056870534100364,0,0.6666666666666666,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0,0.0006689555384935,3.442095138135726
b0.4.3.4.4,b0.4.3.4,4,4,1.4753605156578264,1,0.8333333333333333,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98,0.0003784349274941,4.011768600383515
b0.4.4.0.0,b0.4.4.0,4,0,0.4133333333333333,1,1.3333333333333333,,2,t1:q4:r1|t2:q4:r2,0184ab4e626b5053,0.00126196465859,2.80738769798232
b0.4.4.0.1,b0.4.4.0,4,1,0.6663401289144566,1,1.6666666666666663,,2,t1:q4:r1|t2:q4:r2,0184ab4e626b5053,0.0009798683665942,3.060394493563442
b0.4.4.0.2,b0.4.4.0,4,2,0.7526802578289131,1,1.1666666666666663,t4:q2:r1,3,t1:q4:r1|t2:q4:r2|t4:q2:r1,8f950f24f6d4de44,0.0008988157953043,3.146734622477899
b0.4.4.0.3,b0.4.4.0,4,3,0.9056870534100364,1,1.0,t4:q3:r2,3,t1:q4:r1|t2:q4:r2|t4:q3:r2,f4c31b92d247ed07,0.0007712953069665,3.299741418059022
b0.4.4.0.4,b0.4.4.0,4,4,1.4753605156578264,2,1.1666666666666663,t4:q4:r0,3,t1:q4:r1|t2:q4:r2|t4:q4:r0,6952cdb57ab9c988,0.000436329571657,3.869414880306812
b0.4.4.1.0,b0.4.4.1,4,0,0.4133333333333333,1,1.6666666666666663,,3,t1:q4:r1|t2:q4:r2|t3:q1:r0,4cc1340de1d50a75,0.0009798683665942,3.060394493563442
b0.4.4.1.1,b0.4.4.1,4,1,0.6663401289144566,1,2.0,,3,t1:q4:r1|t2:q4:r2|t3:q1:r0,4cc1340de1d50a75,0.0007608311447681,3.313401289144566
b0.4.4.1.2,b0.4.4.1,4,2,0.7526802578289131,1,1.5,t4:q2:r2,4,t1:q4:r1|t2:q4:r2|t3:q1:r0|t4:q2:r2,931f9f4e547cd5d9,0.0006978968540988,3.399741418059022
b0.4.4.1.3,b0.4.4.1,4,3,0.9056870534100364,1,1.3333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q4:r2|t3:q1:r0|t4:q3:r0,5ebea4b75b0e2c82,0.0005988819634961,3.552748213640146
b0.4.4.1.4,b0.4.4.1,4,4,1.4753605156578264,2,1.5,t4:q4:r1,4,t1:q4:r1|t2:q4:r2|t3:q1:r0|t4:q4:r1,1ee4d946f6f9804f,0.0003387935959743,4.122421675887935
b0.4.4.2.0,b0.4.4.2,4,0,0.4133333333333333,1,1.1666666666666663,,3,t1:q4:r1|t2:q4:r2|t3:q2:r1,48b0a0be2a80ba6f,0.0008988157953043,3.146734622477899
b0.4.4.2.1,b0.4.4.2,4,1,0.6663401289144566,1,1.5,,3,t1:q4:r1|t2:q4:r2|t3:q2:r1,48b0a0be2a80ba6f,0.0006978968540988,3.399741418059022
b0.4.4.2.2,b0.4.4.2,4,2,0.7526802578289131,1,1.0,t4:q2:r2,4,t1:q4:r1|t2:q4:r2|t3:q2:r1|t4:q2:r2,201c5e0823920bc3,0.0006401683505077,3.486081546973479
b0.4.4.2.3,b0.4.4.2,4,3,0.9056870534100364,1,0.8333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q4:r2|t3:q2:r1|t4:q3:r0,a649e78cf308cfcb,0.0005493437554109,3.6390883425546026
b0.4.4.2.4,b0.4.4.2,4,4,1.4753605156578264,2,1.0,t4:q4:r1,4,t1:q4:r1|t2:q4:r2|t3:q2:r1|t4:q4:r1,4f5606a137860d8e,0.0003107693296275,4.208761804802393
b0.4.4.3.0,b0.4.4.3,4,0,0.4133333333333333,2,1.0,,2,t1:q4:r1|t2:q4:r2,0184ab4e626b5053,0.0005435226164752,3.6497414180590217
b0.4.4.3.1,b0.4.4.3,4,1,0.6663401289144566,2,1.3333333333333333,,2,t1:q4:r1|t2:q4:r2,0184ab4e626b5053,0.000422024986823,3.9027482136401455
b0.4.4.3.2,b0.4.4.3,4,2,0.7526802578289131,2,0.8333333333333333,t4:q2:r1,3,t1:q4:r1|t2:q4:r2|t4:q2:r1,8f950f24f6d4de44,0.0003871160015994,3.9890883425546018
b0.4.4.3.3,b0.4.4.3,4,3,0.9056870534100364,2,0.6666666666666666,t4:q3:r2,3,t1:q4:r1|t2:q4:r2|t4:q3:r2,f4c31b92d247ed07,0.0003321934893057,4.142095138135725
b0.4.4.3.4,b0.4.4.3,4,4,1.4753605156578264,3,0.8333333333333333,t4:q4:r0,3,t1:q4:r1|t2:q4:r2|t4:q4:r0,6952cdb57ab9c988,0.0001879252234349,4.711768600383515
b0.4.4.4.0,b0.4.4.4,4,0,0.4133333333333333,1,1.1666666666666663,,3,t1:q4:r1|t2:q4:r2|t3:q4:r0,6580c0306144b838,0.00061918113563,3.519414880306812
b0.4.4.4.1,b0.4.4.4,4,1,0.6663401289144566,1,1.5,,3,t1:q4:r1|t2:q4:r2|t3:q4:r0,6580c0306144b838,0.0004807709977184,3.772421675887936
b0.4.4.4.2,b0.4.4.4,4,2,0.7526802578289131,1,1.0,t4:q2:r2,4,t1:q4:r1|t2:q4:r2|t3:q4:r0|t4:q2:r2,5d2091966814b69c,0.0004410026707725,3.858761804802392
b0.4.4.4.3,b0.4.4.4,4,3,0.9056870534100364,1,0.8333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q4:r2|t3:q4:r0|t4:q3:r0,f0f15646643e0bc5,0.0003784349274941,4.011768600383515
b0.4.4.4.4,b0.4.4.4,4,4,1.4753605156578264,2,1.0,t4:q4:r1,4,t1:q4:r1|t2:q4:r2|t3:q4:r0|t4:q4:r1,d6db3672e30a9cf2,0.0002140844736408,4.5814420626313055
